year,chsa_code,chsa_name,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,total
2012,3231,Cedar Cottage,7,14,9,12,9,7,7,9,9,8,11,7,109
2012,3232,Hastings-Sunrise,21,15,13,19,20,21,10,29,17,21,17,24,227
2012,3233,Renfrew-Collingwood,15,16,22,16,22,19,20,24,27,20,16,18,235
2012,3241,Shaughnessy/Arbutus Ridge/Kerrisdale,27,27,21,23,30,12,28,16,19,22,17,31,273
2012,3242,West Point Grey/Dunbar-Southlands,12,15,16,16,14,11,9,11,13,16,17,14,164
2012,3243,University of British Columbia,2,0,3,4,2,2,3,6,5,7,5,5,44
2012,3244,Kitsilano,18,10,15,24,19,13,10,18,17,9,16,18,187
2012,3251,Kensington,12,13,14,10,10,8,12,9,6,11,7,8,120
2012,3252,Mount Pleasant,12,9,9,6,8,8,13,9,4,6,8,6,98
2012,3253,South Cambie/Riley Park,25,15,12,15,17,9,16,19,12,17,14,18,189
2012,3261,Killarney,13,11,17,19,14,12,17,17,9,13,18,9,169
2012,3262,Oakridge/Marpole,20,21,33,24,24,17,24,28,20,21,18,29,279
2012,3263,Sunset,17,15,11,10,7,11,17,11,7,16,11,18,151
2012,3264,Victoria-Fraserview,19,16,15,20,18,12,18,17,19,21,22,27,224
2012,3311,North Vancouver City - East,14,11,22,8,10,16,8,13,8,12,6,9,137
2012,3312,North Vancouver City - West,13,14,12,19,15,19,11,14,12,15,11,19,174
2012,3313,North Vancouver DM - Central,9,18,25,14,21,11,17,15,21,14,19,29,213
2012,3314,North Vancouver DM - East,16,13,14,13,7,11,6,10,11,10,11,17,139
2012,3315,North Vancouver DM - West,15,10,11,13,13,13,13,7,8,13,18,11,145
2012,3321,West Vancouver - Lower,23,20,21,28,18,26,23,18,23,16,19,25,260
2012,3322,West Vancouver - Upper,11,14,17,16,15,10,14,7,13,14,13,15,159
2012,3323,Bowen Island/Lions Bay,1,2,1,1,4,1,2,1,0,3,6,1,23
2012,3331,Gibsons,6,6,8,6,6,9,6,5,7,3,4,7,73
2012,3332,Sechelt,15,9,10,6,8,10,10,5,8,10,17,13,121
2012,3333,Sunshine Coast Rural,5,6,7,5,5,4,7,7,7,10,7,6,76
2012,3341,Powell River City,17,12,23,15,13,14,11,12,13,8,15,16,169
2012,3342,qathet Rural,6,1,3,9,5,4,4,3,3,4,4,8,54
2012,3351,Squamish,13,8,7,12,10,10,4,7,7,3,9,11,101
2012,3352,Whistler,1,1,3,0,1,0,0,2,3,1,1,1,14
2012,3353,Howe Sound Rural,2,0,4,5,0,4,2,3,2,3,6,0,31
2012,3360,Bella Coola Valley,3,3,2,0,0,1,3,1,4,3,3,1,24
2012,3370,Central Coast,3,0,2,2,2,3,0,0,0,3,0,1,16
2012,4111,Downtown Victoria/Vic West,27,29,31,32,32,30,24,37,19,35,32,24,352
2012,4112,James Bay/Fairfield,45,34,31,67,40,34,36,33,35,36,40,47,478
2012,4113,Oaklands/Fernwood,23,18,42,24,24,27,22,18,19,20,22,20,279
2012,4114,Oak Bay,19,16,13,14,12,17,24,23,14,29,15,19,215
2012,4115,Gordon Head/Shelbourne,33,18,20,21,23,18,19,24,23,25,24,28,276
2012,4116,Quadra/Swan Lake,10,18,10,8,8,13,7,12,11,9,14,17,137
2012,4117,Interurban/Tillicum,11,11,15,8,10,13,14,14,19,7,12,5,139
2012,4118,View Royal,4,4,3,5,4,3,9,5,3,1,2,5,48
2012,4119,Esquimalt,20,9,16,14,10,13,14,10,9,7,15,16,153
2012,4121,Colwood,11,13,9,11,10,8,3,7,7,6,7,10,102
2012,4122,Metchosin,4,2,2,2,2,4,0,2,0,3,3,1,25
2012,4123,Langford/Highlands,9,16,17,19,9,13,13,16,12,10,11,19,164
2012,4124,Sooke,6,3,5,8,8,7,7,4,5,13,6,10,82
2012,4125,Juan de Fuca Coast,0,2,1,1,1,1,2,2,3,0,1,1,15
2012,4131,Royal Oak/Cordova Bay/Prospect,21,28,25,21,29,14,18,19,18,18,22,16,249
2012,4132,Central Saanich,18,8,12,15,16,10,12,8,10,14,16,16,155
2012,4133,North Saanich,8,5,6,13,2,6,6,8,6,4,4,6,74
2012,4134,Sidney,19,19,14,14,13,20,13,12,18,16,19,17,194
2012,4141,Salt Spring Island,9,9,8,15,8,15,13,4,10,8,11,8,118
2012,4142,Pender/Galiano/Saturna/Mayne,5,2,4,3,2,4,3,3,2,2,4,1,35
2012,4211,South Cowichan,7,11,10,9,10,7,10,9,9,5,7,9,103
2012,4212,Central Cowichan,38,31,26,34,44,41,38,31,42,24,40,25,414
2012,4220,Cowichan Valley West,1,4,4,6,5,5,4,2,2,1,6,3,43
2012,4231,Ladysmith,10,4,3,12,7,4,8,6,11,8,6,11,90
2012,4232,Ladysmith Rural,0,3,2,0,3,1,2,4,0,0,5,5,25
2012,4233,Chemainus,7,8,4,8,11,9,7,8,4,5,7,13,91
2012,4234,Penelakut and Thetis Islands,0,0,2,0,0,1,0,1,0,1,0,0,5
2012,4241,Downtown Nanaimo,21,35,21,25,26,13,21,30,25,26,23,15,281
2012,4242,Departure Bay,15,15,13,15,11,20,18,10,20,18,20,18,193
2012,4243,Nanaimo North/Lantzville,36,28,29,22,21,20,27,34,23,23,26,31,320
2012,4244,Nanaimo South,9,9,11,10,8,11,8,9,12,12,15,6,120
2012,4245,Nanaimo West/Rural,2,6,2,6,3,5,3,0,1,2,4,4,38
2012,4246,Cedar/Wellington,4,6,5,3,3,1,4,4,2,2,6,7,47
2012,4247,Gabriola Island,1,2,4,3,2,2,3,0,1,1,5,1,25
2012,4251,Parksville,22,16,17,20,10,23,14,12,16,15,12,16,193
2012,4252,Qualicum Beach,18,17,13,15,8,17,11,19,13,10,13,18,172
2012,4253,Oceanside Rural,18,16,11,21,11,7,12,11,15,16,15,13,166
2012,4261,Port Alberni,30,18,15,16,16,20,17,21,18,28,20,17,236
2012,4262,Alberni Valley/Bamfield,6,0,3,3,5,1,2,0,5,4,4,3,36
2012,4263,West Coast,0,3,0,0,2,3,1,1,2,0,1,2,15
2012,4311,Comox,21,13,23,7,17,18,22,17,13,20,24,17,212
2012,4312,Comox Valley Rural,9,14,12,14,9,12,10,10,8,20,13,12,143
2012,4313,Courtenay,21,22,19,28,22,14,21,26,20,24,30,26,273
2012,4321,Campbell River,27,18,28,22,20,19,32,17,25,27,19,22,276
2012,4322,Campbell River Rural,6,4,8,9,3,6,6,5,7,6,6,6,72
2012,4330,Vancouver Island West,0,2,0,1,1,1,2,1,3,2,0,3,16
2012,4341,Port Hardy/Port Alice,4,1,6,3,4,4,5,9,6,4,6,6,58
2012,4342,Port McNeill/Sointula,1,0,2,1,1,0,2,0,0,0,0,1,8
2012,4343,Vancouver Island North Remote,2,0,2,2,0,1,0,1,2,1,1,1,13
2012,5101,Haida Gwaii South,2,1,2,0,2,0,3,1,2,0,0,2,15
2012,5102,Haida Gwaii North,0,2,0,1,2,2,2,1,0,1,2,0,13
2012,5110,Snow Country,0,0,0,1,0,0,0,0,0,0,0,0,1
2012,5121,Prince Rupert City Centre,9,11,5,10,10,11,7,6,8,7,10,10,104
2012,5122,Prince Rupert Rural,0,1,0,1,0,0,0,1,0,3,0,0,6
2012,5130,Upper Skeena,1,3,5,2,1,3,3,4,5,4,2,3,36
2012,5141,Smithers Town Centre,2,3,7,2,0,7,7,4,8,9,7,7,63
2012,5142,Smithers Rural,2,0,1,3,4,3,0,1,1,6,3,0,24
2012,5143,Houston,0,2,4,1,2,3,0,0,1,3,2,2,20
2012,5150,Kitimat,9,11,3,2,4,2,10,8,5,0,4,3,61
2012,5160,Stikine,1,2,2,0,0,0,0,0,1,0,0,0,6
2012,5171,Terrace City Centre,7,1,10,13,10,10,4,15,7,13,9,8,107
2012,5172,Terrace Rural,6,4,2,3,6,4,5,5,2,5,3,2,47
2012,5180,Nisga'a,2,1,0,1,2,2,1,0,0,1,0,4,14
2012,5190,Telegraph Creek,0,0,0,1,0,0,0,0,0,0,2,1,4
2012,5211,Quesnel City Centre,8,11,7,4,6,5,8,3,8,10,8,13,91
2012,5212,Quesnel Rural,6,8,8,6,3,6,7,5,9,14,8,9,89
2012,5221,Burns Lake Town Centre,6,2,3,4,3,6,1,4,2,6,1,2,40
2012,5222,Burns Lake South,0,1,3,0,0,0,0,1,0,0,0,2,7
2012,5223,Burns Lake North,1,2,1,2,0,2,2,1,2,1,2,1,17
2012,5231,Vanderhoof,6,3,5,5,3,7,6,7,6,3,5,5,61
2012,5232,Vanderhoof Rural,0,0,1,2,2,2,0,0,0,1,0,0,8
2012,5233,Fort St. James North,4,4,3,5,4,2,3,0,4,4,3,1,37
2012,5234,Fraser Lake,3,2,2,3,0,3,2,1,3,2,4,3,28
2012,5241,Prince George City - North,7,8,4,2,8,5,3,13,7,8,10,8,83
2012,5242,Prince George City - Central,29,28,39,30,36,26,28,34,26,31,30,34,371
2012,5243,Prince George City - Southwest,6,4,2,4,4,2,1,6,5,1,4,2,41
2012,5244,Prince George Southwest Rural,1,1,1,4,1,2,2,4,5,5,5,7,38
2012,5245,Prince George North Fraser Rural,2,1,2,2,2,4,2,0,3,3,2,4,27
2012,5246,McBride/Valemount,3,0,3,2,0,0,2,4,2,3,0,0,19
2012,5247,Mackenzie,2,1,1,2,2,1,2,0,3,3,3,2,22
2012,5311,Dawson Creek,9,7,9,8,8,8,8,7,8,5,13,6,96
2012,5312,Chetwynd,3,2,1,1,5,2,3,3,6,3,1,2,32
2012,5313,Tumbler Ridge,2,0,2,1,2,1,1,0,1,0,1,1,12
2012,5314,Peace River South Rural,5,0,0,4,4,1,2,0,4,4,7,6,37
2012,5321,Fort St John,5,9,6,9,6,13,9,9,14,7,8,11,106
2012,5322,Hudson's Hope,1,1,0,0,0,3,3,0,1,1,0,1,11
2012,5323,Peace River North Rural,1,1,3,3,1,3,1,5,3,6,2,3,32
2012,5331,Fort Nelson Population Centre,0,1,1,0,3,0,4,1,5,1,3,2,21
2012,5332,Northern Boreal,1,1,1,0,0,2,0,0,0,0,0,0,5
2012,UNKN,Unknown CHSA,29,23,19,21,31,27,25,35,38,23,13,13,297
2013,1110,Fernie,3,5,13,8,10,6,3,9,8,6,4,4,79
2013,1120,Cranbrook,19,18,17,15,11,12,23,14,16,21,22,19,207
2013,1130,Kimberley,8,2,8,7,9,8,3,8,9,4,9,6,81
2013,1140,Windermere,5,4,6,2,5,5,8,6,6,8,5,6,66
2013,1150,Creston,15,15,11,9,14,14,16,14,9,13,18,8,156
2013,1160,Golden,6,1,2,1,2,5,2,4,2,4,3,4,36
2013,1210,Kootenay Lake,0,2,3,2,3,0,3,6,2,3,1,3,28
2013,1220,Nelson,16,17,19,23,13,17,16,15,20,18,18,13,205
2013,1230,Castlegar,10,10,4,13,10,5,12,10,15,11,10,9,119
2013,1240,Arrow Lakes,6,3,6,4,4,7,1,3,0,4,5,5,48
2013,1250,Trail,24,14,19,21,12,15,19,17,17,20,19,16,213
2013,1260,Grand Forks,12,14,9,12,7,10,9,9,6,9,9,4,110
2013,1270,Kettle Valley,3,2,2,1,1,1,3,2,6,7,2,4,34
2013,1310,Southern Okanagan,32,16,23,21,21,14,21,23,24,28,33,20,276
2013,1320,Penticton,51,37,45,42,46,47,40,48,49,44,53,41,543
2013,1330,Keremeos,5,7,6,7,3,4,7,5,9,5,2,7,67
2013,1340,Princeton,8,4,7,2,2,5,4,2,6,5,5,3,53
2013,1350,Armstrong/Spallumcheen,3,4,14,3,10,6,9,4,12,8,6,12,91
2013,1361,Vernon Centre/Coldstream,52,48,51,47,39,45,42,50,49,51,38,49,561
2013,1362,North Okanagan/Lumby,8,5,10,7,5,12,13,11,5,12,7,17,112
2013,1371,Central Okanagan Rural,3,4,5,3,6,5,6,4,3,8,2,6,55
2013,1372,West Kelowna,20,18,36,34,27,19,27,22,23,19,39,22,306
2013,1373,Lake Country,7,8,7,6,6,9,12,6,10,6,8,5,90
2013,1374,Glenmore,14,23,18,16,20,21,13,13,17,14,14,17,200
2013,1375,Downtown Kelowna,71,44,49,41,54,35,38,43,34,35,52,55,551
2013,1376,Rutland,28,23,18,22,24,16,22,16,30,34,20,23,276
2013,1377,Okanagan Mission,10,9,6,6,14,8,7,9,6,6,10,7,98
2013,1380,Summerland,13,10,10,15,9,10,14,15,5,10,12,9,132
2013,1390,Enderby,8,9,6,7,9,9,7,7,8,6,10,5,91
2013,1410,Revelstoke,6,5,6,5,4,3,5,8,2,3,6,2,55
2013,1420,Salmon Arm,36,33,30,37,34,37,24,35,31,37,39,30,403
2013,1431,Kamloops Centre North,43,35,39,44,48,33,29,42,32,39,50,50,484
2013,1432,Kamloops Centre South,34,28,30,38,26,31,30,20,22,26,32,38,355
2013,1433,Lower Thompson,8,11,13,14,15,14,12,10,7,13,15,22,154
2013,1440,100 Mile House,17,11,10,12,10,17,11,7,10,9,13,7,134
2013,1450,North Thompson,2,3,4,5,5,3,2,4,4,3,1,3,39
2013,1461,West Cariboo,2,1,1,1,1,2,0,1,4,2,2,1,18
2013,1462,Williams Lake/East Cariboo,22,12,18,11,10,16,14,11,15,16,15,15,175
2013,1470,Lillooet,7,3,5,1,6,3,4,0,2,1,3,0,35
2013,1480,South Cariboo,5,6,5,8,8,6,6,5,7,4,5,7,72
2013,1490,Merritt,10,9,10,8,12,17,7,4,10,12,6,9,114
2013,2110,Hope,10,8,9,7,10,9,8,9,4,7,7,7,95
2013,2121,South Chilliwack,20,20,26,37,24,27,22,25,20,31,22,36,310
2013,2122,North Chilliwack,55,45,45,50,39,43,31,43,23,41,44,39,498
2013,2131,Central Abbotsford,38,29,23,23,30,27,21,26,14,27,23,29,310
2013,2132,East Abbotsford,11,13,13,9,11,9,6,8,12,8,9,8,117
2013,2133,West Abbotsford,43,28,32,42,24,23,34,41,38,40,30,30,405
2013,2134,Abbotsford Rural,8,8,7,12,12,7,6,11,9,8,4,6,98
2013,2141,South Mission,14,26,19,16,21,10,17,18,11,22,12,16,202
2013,2142,North Mission,13,6,4,4,10,5,6,8,8,3,9,9,85
2013,2150,Agassiz/Harrison,5,4,5,6,6,5,6,4,15,9,6,11,82
2013,2210,New Westminster,39,36,45,53,42,41,44,43,37,35,35,39,489
2013,2221,Burnaby Northwest,18,17,20,20,20,19,23,24,18,25,21,23,248
2013,2222,Burnaby Northeast,21,12,16,17,17,12,9,8,9,12,19,16,168
2013,2223,Burnaby Southwest,44,37,38,26,45,42,32,47,37,36,42,40,466
2013,2224,Burnaby Southeast,46,38,34,34,31,34,25,37,34,36,24,44,417
2013,2231,Haney,30,19,34,26,28,17,27,28,21,21,29,19,299
2013,2232,Pitt Meadows,7,5,8,12,9,11,8,10,4,8,9,7,98
2013,2233,Maple Ridge Rural,24,12,15,22,18,18,18,21,14,23,28,23,236
2013,2241,North Coquitlam,3,4,6,9,4,9,6,7,10,12,5,8,83
2013,2242,Southwest Coquitlam,39,32,28,39,33,23,33,38,38,30,36,41,410
2013,2243,Southeast Coquitlam,17,14,6,10,17,11,10,8,11,15,12,17,148
2013,2244,Port Coquitlam,31,24,19,25,22,19,21,22,22,24,30,22,281
2013,2245,Port Moody/Anmore/Belcarra,9,10,11,11,17,14,10,7,6,18,8,7,128
2013,2311,City of Langley,33,29,24,25,25,20,20,22,14,13,27,22,274
2013,2312,Walnut Grove/Fort Langley,28,14,16,16,13,15,15,20,17,17,13,9,193
2013,2313,Willoughby,10,5,9,10,8,6,11,5,10,9,10,4,97
2013,2314,Brookswood/Murrayville,20,19,13,18,20,17,17,16,15,21,16,23,215
2013,2315,Aldergrove/Otter,3,9,8,6,7,3,10,4,6,4,12,11,83
2013,2316,North Langley Township,6,4,5,7,6,9,7,8,3,7,10,4,76
2013,2317,South Langley Township,8,5,3,7,2,2,1,5,3,3,8,11,58
2013,2321,North Delta,25,28,32,19,26,18,17,17,22,16,28,22,270
2013,2322,Ladner,28,24,17,21,17,23,23,18,19,16,16,21,243
2013,2323,Tsawwassen,20,20,22,22,17,14,13,22,15,11,19,18,213
2013,2331,Whalley,15,21,19,31,19,11,21,13,18,21,17,33,239
2013,2332,North Surrey,35,20,28,23,25,31,29,22,22,32,33,28,328
2013,2333,Cloverdale,21,19,28,20,21,25,22,19,23,22,25,35,280
2013,2334,Panorama,11,4,18,10,12,9,13,7,14,15,13,17,143
2013,2335,East Newton,21,31,26,22,19,26,23,27,24,18,25,28,290
2013,2336,Fleetwood,29,30,23,28,20,28,25,32,19,24,28,24,310
2013,2337,Guildford,24,19,26,15,15,35,20,14,22,20,29,27,266
2013,2338,West Newton,15,9,12,20,10,11,14,12,16,12,10,12,153
2013,2341,South Surrey,68,50,56,49,43,44,46,43,52,56,58,67,632
2013,2342,White Rock,37,26,16,15,29,20,14,28,24,20,32,37,298
2013,3111,Richmond City Centre,17,16,18,22,19,18,13,30,22,16,33,28,252
2013,3112,Blundell,12,12,11,4,8,6,3,6,11,11,9,12,105
2013,3113,Broadmoor,10,10,9,17,16,4,5,8,15,5,12,9,120
2013,3114,Thompson/Seafair,16,10,10,12,20,10,10,12,7,15,11,5,138
2013,3115,Steveston,16,15,17,16,9,11,10,9,14,9,8,12,146
2013,3116,East and West Cambie/Bridgeport,7,5,5,13,10,2,2,8,9,6,10,9,86
2013,3117,Gilmore/Shellmont/East/Hamilton,10,5,6,6,12,7,2,8,8,12,11,11,98
2013,3211,Downtown Vancouver,16,10,11,14,6,10,9,7,7,11,9,11,121
2013,3212,West End,19,20,23,16,16,23,20,16,18,26,16,31,244
2013,3213,Fairview,31,19,21,16,27,25,24,20,29,20,17,26,275
2013,3221,Downtown Eastside,25,24,20,22,26,22,22,14,19,37,29,28,288
2013,3222,Northeast False Creek,4,0,5,0,1,2,3,0,5,3,4,4,31
2013,3223,Grandview-Woodland,12,24,17,13,12,12,10,19,16,11,8,11,165
2013,3231,Cedar Cottage,9,4,8,10,7,8,9,4,6,6,7,15,93
2013,3232,Hastings-Sunrise,25,21,22,17,24,23,18,29,15,19,19,16,248
2013,3233,Renfrew-Collingwood,14,20,17,27,17,21,24,17,24,29,26,21,257
2013,3241,Shaughnessy/Arbutus Ridge/Kerrisdale,29,22,18,25,22,21,25,22,21,31,29,36,301
2013,3242,West Point Grey/Dunbar-Southlands,18,6,11,5,12,10,15,12,11,14,10,7,131
2013,3243,University of British Columbia,2,6,7,1,2,4,5,5,6,6,4,11,59
2013,3244,Kitsilano,24,17,13,22,12,9,8,13,10,14,19,19,180
2013,3251,Kensington,9,11,12,16,15,7,11,13,8,3,10,14,129
2013,3252,Mount Pleasant,8,6,8,5,11,6,8,6,11,9,10,13,101
2013,3253,South Cambie/Riley Park,16,28,22,14,15,13,12,18,16,17,17,19,207
2013,3261,Killarney,12,7,15,10,20,14,19,15,17,17,17,17,180
2013,3262,Oakridge/Marpole,36,24,14,27,26,16,18,24,20,16,23,37,281
2013,3263,Sunset,17,9,16,17,21,13,15,18,10,22,13,14,185
2013,3264,Victoria-Fraserview,22,21,20,12,18,16,21,11,19,30,18,15,223
2013,3311,North Vancouver City - East,20,10,21,13,15,10,10,11,12,8,14,16,160
2013,3312,North Vancouver City - West,23,12,14,11,20,16,11,8,10,22,16,13,176
2013,3313,North Vancouver DM - Central,18,18,10,19,25,11,10,15,15,17,22,30,210
2013,3314,North Vancouver DM - East,10,14,15,8,19,12,9,9,9,18,17,18,158
2013,3315,North Vancouver DM - West,21,13,14,16,16,9,9,15,9,10,14,11,157
2013,3321,West Vancouver - Lower,28,27,28,30,29,20,26,25,20,31,23,21,308
2013,3322,West Vancouver - Upper,17,17,15,9,17,15,11,12,9,10,9,14,155
2013,3323,Bowen Island/Lions Bay,4,0,4,2,2,2,2,2,1,1,2,4,26
2013,3331,Gibsons,5,6,7,8,12,3,8,2,4,4,5,9,73
2013,3332,Sechelt,14,15,9,15,12,8,7,9,11,6,9,12,127
2013,3333,Sunshine Coast Rural,10,6,8,4,10,7,5,10,8,6,4,8,86
2013,3341,Powell River City,15,12,17,16,12,21,12,15,13,13,9,15,170
2013,3342,qathet Rural,2,5,3,4,7,3,4,2,3,2,4,6,45
2013,3351,Squamish,7,7,13,5,3,5,10,12,9,14,6,5,96
2013,3352,Whistler,1,0,3,1,0,1,1,2,2,1,2,3,17
2013,3353,Howe Sound Rural,4,3,0,1,3,6,0,1,2,4,0,1,25
2013,3360,Bella Coola Valley,2,3,2,3,0,1,2,1,4,1,0,0,19
2013,3370,Central Coast,1,3,1,0,1,0,0,0,3,0,2,4,15
2013,4111,Downtown Victoria/Vic West,26,30,24,31,22,26,28,23,27,31,29,22,319
2013,4112,James Bay/Fairfield,53,47,49,39,30,44,41,31,50,36,49,53,522
2013,4113,Oaklands/Fernwood,28,22,20,23,22,20,19,15,20,22,13,18,242
2013,4114,Oak Bay,21,18,20,18,11,18,15,16,16,18,16,17,204
2013,4115,Gordon Head/Shelbourne,23,17,21,24,30,19,28,27,24,13,20,28,274
2013,4116,Quadra/Swan Lake,14,5,8,13,6,15,8,13,12,16,8,6,124
2013,4117,Interurban/Tillicum,13,6,14,21,19,10,14,20,7,18,12,18,172
2013,4118,View Royal,7,2,6,3,3,5,2,6,2,1,5,5,47
2013,4119,Esquimalt,23,17,17,7,18,10,6,11,12,10,18,11,160
2013,4121,Colwood,12,7,10,7,3,8,8,14,9,5,8,9,100
2013,4122,Metchosin,2,2,0,1,3,0,2,1,0,1,3,1,16
2013,4123,Langford/Highlands,13,11,10,20,11,9,6,7,14,13,14,15,143
2013,4124,Sooke,7,6,3,7,6,8,4,11,4,5,3,8,72
2013,4125,Juan de Fuca Coast,2,1,2,0,0,0,3,2,0,2,0,0,12
2013,4131,Royal Oak/Cordova Bay/Prospect,32,19,20,18,18,20,16,15,20,19,12,21,230
2013,4132,Central Saanich,18,20,19,18,10,17,13,9,15,16,8,12,175
2013,4133,North Saanich,4,3,10,6,11,10,5,9,5,6,4,6,79
2013,4134,Sidney,13,19,22,22,12,21,13,22,14,20,10,20,208
2013,4141,Salt Spring Island,7,6,7,11,12,11,4,5,8,8,14,13,106
2013,4142,Pender/Galiano/Saturna/Mayne,6,1,0,5,3,1,3,1,2,2,6,4,34
2013,4211,South Cowichan,9,7,12,12,8,4,7,12,5,12,10,12,110
2013,4212,Central Cowichan,43,24,24,41,38,31,23,40,31,34,39,38,406
2013,4220,Cowichan Valley West,6,8,7,6,1,3,3,3,4,3,2,4,50
2013,4231,Ladysmith,12,9,6,6,6,5,9,8,7,13,5,9,95
2013,4232,Ladysmith Rural,0,5,2,3,1,0,1,5,3,5,1,2,28
2013,4233,Chemainus,3,5,8,11,4,9,7,6,8,4,6,5,76
2013,4234,Penelakut and Thetis Islands,0,1,1,0,1,0,0,0,1,0,0,0,4
2013,4241,Downtown Nanaimo,40,31,32,26,23,30,21,26,24,20,25,32,330
2013,4242,Departure Bay,15,20,18,14,19,22,26,11,21,26,14,21,227
2013,4243,Nanaimo North/Lantzville,30,21,25,25,28,30,30,25,26,33,25,27,325
2013,4244,Nanaimo South,19,8,18,11,8,11,9,15,11,9,8,10,137
2013,4245,Nanaimo West/Rural,4,7,6,4,1,2,5,5,4,3,1,3,45
2013,4246,Cedar/Wellington,2,2,4,6,3,2,6,6,4,5,3,2,45
2013,4247,Gabriola Island,4,0,3,1,3,1,5,3,2,2,2,0,26
2013,4251,Parksville,16,25,18,21,19,17,23,17,9,17,24,26,232
2013,4252,Qualicum Beach,10,20,11,17,14,12,19,18,12,19,17,15,184
2013,4253,Oceanside Rural,19,15,20,12,18,15,27,14,16,16,14,14,200
2013,4261,Port Alberni,23,27,28,21,18,17,19,23,20,10,23,25,254
2013,4262,Alberni Valley/Bamfield,3,1,1,3,1,3,2,4,3,2,3,0,26
2013,4263,West Coast,2,0,4,2,1,5,0,1,6,2,2,0,25
2013,4311,Comox,25,18,22,32,24,24,21,26,16,16,7,17,248
2013,4312,Comox Valley Rural,12,15,9,6,7,18,12,10,10,9,11,13,132
2013,4313,Courtenay,33,21,22,19,12,21,22,18,24,32,27,36,287
2013,4321,Campbell River,31,28,29,19,26,29,22,22,23,24,29,34,316
2013,4322,Campbell River Rural,6,6,6,6,5,5,4,2,3,5,8,11,67
2013,4330,Vancouver Island West,0,2,1,0,0,1,1,0,1,0,1,2,9
2013,4341,Port Hardy/Port Alice,4,4,7,3,2,4,7,6,2,6,3,8,56
2013,4342,Port McNeill/Sointula,1,1,1,1,0,0,0,0,2,0,0,1,7
2013,4343,Vancouver Island North Remote,2,3,1,4,1,1,2,1,3,3,1,0,22
2013,5101,Haida Gwaii South,3,0,2,1,2,2,1,1,0,2,2,1,17
2013,5102,Haida Gwaii North,0,0,1,0,1,1,1,0,1,0,0,0,5
2013,5110,Snow Country,2,0,0,0,1,0,1,1,0,2,0,1,8
2013,5121,Prince Rupert City Centre,8,5,7,11,7,6,8,9,9,6,5,9,90
2013,5122,Prince Rupert Rural,1,0,2,3,0,1,1,1,0,0,1,2,12
2013,5130,Upper Skeena,5,2,2,2,4,3,3,1,3,3,3,3,34
2013,5141,Smithers Town Centre,10,6,4,4,2,4,1,6,3,7,4,5,56
2013,5142,Smithers Rural,3,3,1,0,4,2,2,1,1,1,1,1,20
2013,5143,Houston,3,1,1,1,2,1,1,2,2,1,1,1,17
2013,5150,Kitimat,2,6,6,10,4,7,2,8,4,9,3,9,70
2013,5160,Stikine,0,0,0,0,0,0,0,0,0,0,0,1,1
2013,5171,Terrace City Centre,8,12,14,6,8,9,11,4,12,11,8,11,114
2013,5172,Terrace Rural,5,0,8,5,2,5,2,4,4,4,7,5,51
2013,5180,Nisga'a,2,1,1,1,0,0,1,1,0,2,1,1,11
2013,5190,Telegraph Creek,2,0,2,0,0,0,0,0,1,0,0,1,6
2013,5211,Quesnel City Centre,18,10,7,6,8,11,7,13,10,7,11,10,118
2013,5212,Quesnel Rural,10,6,8,12,8,8,6,8,10,6,7,13,102
2013,5221,Burns Lake Town Centre,3,5,3,2,3,1,1,1,4,3,2,2,30
2013,5222,Burns Lake South,1,1,1,0,1,0,0,1,0,0,0,0,5
2013,5223,Burns Lake North,1,0,2,1,0,1,1,1,1,2,5,1,16
2013,5231,Vanderhoof,8,5,4,3,5,9,7,6,4,5,4,3,63
2013,5232,Vanderhoof Rural,0,0,0,0,1,0,0,1,1,0,0,1,4
2013,5233,Fort St. James North,3,3,8,3,0,3,4,4,2,2,0,3,35
2013,5234,Fraser Lake,4,2,1,1,5,2,0,1,3,2,1,3,25
2013,5241,Prince George City - North,9,7,9,6,3,5,9,6,8,11,5,6,84
2013,5242,Prince George City - Central,40,23,24,33,27,33,28,21,34,27,39,38,367
2013,5243,Prince George City - Southwest,5,4,3,6,7,6,4,4,10,7,7,3,66
2013,5244,Prince George Southwest Rural,2,4,2,4,5,3,7,7,0,3,2,4,43
2013,5245,Prince George North Fraser Rural,1,3,2,2,1,2,2,2,3,3,1,0,22
2013,5246,McBride/Valemount,2,1,2,1,1,1,2,5,4,5,4,2,30
2013,5247,Mackenzie,2,0,1,2,2,2,1,3,3,3,1,1,21
2013,5311,Dawson Creek,10,9,16,8,6,8,13,11,6,5,13,13,118
2013,5312,Chetwynd,3,2,1,0,0,1,0,0,1,5,3,6,22
2013,5313,Tumbler Ridge,1,2,0,0,1,1,1,0,2,0,1,1,10
2013,5314,Peace River South Rural,0,4,5,1,2,7,3,3,1,3,3,3,35
2013,5321,Fort St John,8,8,9,14,7,8,7,10,6,10,13,18,118
2013,5322,Hudson's Hope,0,1,0,0,1,1,0,0,0,0,0,1,4
2013,5323,Peace River North Rural,1,8,1,3,3,3,7,2,5,3,5,7,48
2013,5331,Fort Nelson Population Centre,1,2,3,0,2,0,1,0,3,1,1,4,18
2013,5332,Northern Boreal,1,0,0,0,0,0,0,0,0,0,0,0,1
2013,UNKN,Unknown CHSA,24,16,22,13,26,23,25,36,21,18,14,23,261
